GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,TRAVEL_MISSION_INT,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,VISIT_AREA_NM_CODE
0,30.0,7.0,4.0,1.0,1.0,7.0,6.0,1.0,7.0,1.0,1.0,6,5.18기념공원,2,5.0,39
1,40.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,7.0,1.0,0.0,23,철도문화마을,7,5.0,8370
1,20.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,1.0,2,전라남도 산림자원연구소,1,4.0,7600
0,20.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,10.0,0.0,1,신부문화거리,4,4.0,5364
0,20.0,2.0,6.0,2.0,5.0,4.0,6.0,2.0,4.0,2.0,1.0,2,메타세쿼이아 가로수길,1,3.0,3043
0,20.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0,1.0,6,에잇세컨즈 광주충장로점,4,4.0,5952
0,20.0,3.0,3.0,3.0,6.0,4.0,5.0,6.0,6.0,1.0,0.0,1,한밭수목원,1,4.0,9452
0,20.0,2.0,3.0,4.0,2.0,3.0,2.0,6.0,5.0,3.0,1.0,3,상당산성,2,5.0,4226
1,30.0,5.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,4,대전광역시청,7,4.0,2148
1,20.0,4.0,4.0,5.0,6.0,6.0,3.0,6.0,5.0,1.0,0.0,2,오동도,1,5.0,6281
0,20.0,6.0,2.0,2.0,2.0,6.0,2.0,2.0,7.0,3.0,1.0,2,대담아트센터,6,5.0,2066
0,30.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,7.0,2.0,28,남원시립김병종미술관,3,4.0,1672
1,60.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,6.0,3.0,1.0,1,담양관방제림,7,5.0,1979
0,40.0,2.0,1.0,1.0,6.0,6.0,1.0,5.0,7.0,3.0,2.0,8,신성리갈대밭,1,5.0,5377
1,30.0,4.0,1.0,4.0,4.0,2.0,1.0,7.0,1.0,2.0,1.0,21,스타덤PC,3,4.0,5245
1,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3,광한루원,2,5.0,987
0,40.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,8.0,2.0,11,국립중앙과학관,3,5.0,1183
0,50.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,1.0,2.0,1.0,21,팔영산편백치유의숲,1,5.0,9037
1,40.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,0.0,3,전주한옥마을,7,4.0,7653
1,30.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,6.0,3.0,1.0,1,전주덕진공원,1,5.0,7633
0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,1,유성온천지구,1,5.0,6979
0,20.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0,1.0,6,국립아시아문화전당 문화창조원,3,5.0,1163
0,30.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,6.0,2.0,3.0,10,쏠비치진도 인피니티풀,6,5.0,5516
1,20.0,3.0,1.0,1.0,2.0,5.0,5.0,6.0,7.0,3.0,1.0,2,활옥동굴,1,5.0,9960
1,20.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,7.0,1.0,3,김대중컨벤션센터,3,5.0,1452
0,30.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,8,태안군생활체육공원,5,4.0,8855
1,20.0,4.0,7.0,7.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,4,자산공원,1,3.0,7441
1,30.0,7.0,1.0,1.0,2.0,1.0,6.0,2.0,6.0,1.0,0.0,3,신흥동일본식가옥,2,5.0,5470
0,30.0,6.0,3.0,2.0,2.0,4.0,3.0,7.0,5.0,2.0,0.0,12,수암골,2,4.0,5079
1,60.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,7.0,8.0,0.0,2,제천한방엑스포공원 한방생명과학관,3,4.0,7932
1,30.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,6.0,2.0,0.0,3,유구핑크뮬리정원,7,2.0,6954
1,20.0,6.0,2.0,3.0,6.0,6.0,5.0,5.0,4.0,1.0,0.0,6,순천드라마촬영장,2,4.0,5176
0,30.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,6.0,6.0,1.0,8,오봉산해수욕장,1,4.0,6306
1,30.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,6.0,2.0,2.0,1,이마트 충주점,4,2.0,7163
1,30.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,2,한밭수목원,1,5.0,9452
0,20.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,0.0,22,연희네슈퍼,4,4.0,6119
0,30.0,2.0,6.0,1.0,2.0,6.0,1.0,3.0,6.0,2.0,0.0,2,금강수목원,1,5.0,1340
1,40.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,6.0,1.0,0.0,3,공주산성시장,4,5.0,861
0,20.0,2.0,2.0,2.0,5.0,2.0,3.0,7.0,2.0,7.0,0.0,6,전동성당,2,4.0,7596
1,30.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,21,보성녹차밭,1,4.0,3700
0,30.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3,전주공예품전시관,3,5.0,7627
0,20.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,2.0,2.0,0.0,1,성심당문화원,3,5.0,4714
1,40.0,1.0,4.0,3.0,3.0,3.0,5.0,6.0,2.0,3.0,2.0,3,내장산케이블카,6,4.0,1746
1,30.0,1.0,1.0,1.0,4.0,6.0,5.0,3.0,6.0,7.0,5.0,24,대천항수산시장,4,5.0,2187
0,20.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,1.0,0.0,2,선암사,2,5.0,4603
1,30.0,1.0,7.0,1.0,1.0,1.0,2.0,7.0,7.0,2.0,3.0,6,왕지중앙교회,2,5.0,6550
0,30.0,7.0,7.0,4.0,6.0,7.0,7.0,3.0,7.0,6.0,1.0,2,세종호수공원,1,5.0,4788
0,20.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,1.0,2,전주한옥마을,7,5.0,7653
0,50.0,2.0,5.0,7.0,4.0,2.0,7.0,7.0,7.0,3.0,1.0,3,여수수산시장,4,4.0,6032
0,30.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,0.0,3,구룡사,2,3.0,1040
1,30.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,8.0,0.0,3,전주영화의거리,4,5.0,7643
0,20.0,1.0,2.0,4.0,5.0,6.0,6.0,6.0,4.0,3.0,1.0,22,의림지,1,5.0,7060
1,30.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,4.0,1.0,0.0,3,애국지사 춘고 이인식 선생 동상,7,5.0,5780
0,50.0,1.0,6.0,2.0,6.0,6.0,2.0,3.0,5.0,3.0,3.0,28,덕유산 향적봉,1,5.0,2291
0,20.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,6.0,1.0,3,계룡산,1,5.0,675
0,60.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,2,국립세종수목원,1,5.0,1148
1,40.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,6.0,3.0,4.0,22,영광법성포굴비마을,7,4.0,6131
1,30.0,4.0,6.0,5.0,6.0,2.0,2.0,6.0,2.0,2.0,0.0,10,아베크피씨,3,1.0,5590
1,20.0,3.0,2.0,2.0,6.0,5.0,4.0,7.0,2.0,1.0,1.0,2,천연기념물센터,3,4.0,8329
0,40.0,1.0,1.0,1.0,3.0,1.0,7.0,6.0,6.0,5.0,0.0,6,아미미술관,3,5.0,5585
0,40.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,13,청풍호반케이블카 물태리역,6,5.0,8498
0,20.0,5.0,3.0,2.0,6.0,6.0,5.0,5.0,2.0,2.0,0.0,3,현충사 충무공이순신기념관,2,5.0,9728
0,20.0,4.0,1.0,2.0,3.0,1.0,5.0,7.0,6.0,2.0,1.0,21,오동도,1,4.0,6281
0,30.0,6.0,1.0,1.0,4.0,6.0,1.0,1.0,7.0,3.0,2.0,9,예산 치유의 숲,1,3.0,6241
0,50.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,3,국립아시아문화전당 하늘마당,3,3.0,1166
0,20.0,4.0,1.0,1.0,5.0,7.0,4.0,2.0,2.0,1.0,0.0,1,유림공원,8,4.0,6969
0,30.0,4.0,3.0,2.0,2.0,7.0,4.0,2.0,1.0,3.0,3.0,2,비인해수욕장,1,3.0,3982
0,40.0,7.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,3.0,15.0,2,빛가람호수공원,1,5.0,4000
0,30.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,3,도담삼봉,1,4.0,2322
0,30.0,5.0,7.0,7.0,7.0,1.0,6.0,1.0,7.0,3.0,1.0,3,백제문화제 공주행사장,8,5.0,3573
1,60.0,1.0,2.0,2.0,6.0,2.0,2.0,6.0,1.0,1.0,0.0,4,천안상록리조트 아쿠아피아,1,4.0,8313
1,30.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,1.0,2,전주남부시장 한옥마을야시장,4,3.0,7630
0,40.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,2,황태마을,7,4.0,10007
0,20.0,2.0,2.0,4.0,6.0,1.0,3.0,6.0,5.0,1.0,0.0,6,가경터미널시장,4,5.0,224
0,30.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,0.0,6,GS칼텍스 예울마루,3,5.0,135
0,20.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,12,죽녹원,2,5.0,8006
0,30.0,3.0,7.0,1.0,5.0,7.0,1.0,3.0,6.0,1.0,1.0,2,전주종합경기장,5,3.0,7647
1,40.0,1.0,4.0,2.0,6.0,6.0,4.0,6.0,2.0,1.0,0.0,26,월류봉,1,3.0,6855
0,40.0,1.0,4.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0,2.0,26,온달관광지,3,2.0,6423
0,40.0,3.0,6.0,4.0,2.0,6.0,3.0,4.0,6.0,2.0,5.0,3,완도금일수협 수산물산지거점유통센터,4,5.0,6518
1,40.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,7.0,0.0,13,예당호출렁다리,1,5.0,6234
0,20.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,6.0,3.0,3.0,21,갑천근린공원,1,5.0,324
0,20.0,5.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,7.0,2.0,6,전주실내체육관,5,5.0,7641
1,30.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,3,목포해상케이블카 고하도승강장,6,5.0,3152
0,60.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,9.0,1.0,3,부여왕릉원,2,3.0,3836
0,30.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,7.0,2.0,5,에어로마스터 담양비행장,5,5.0,5937
0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3,천안박물관,2,4.0,8312
1,30.0,1.0,1.0,7.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,6,죽녹원,2,5.0,8006
1,30.0,4.0,2.0,2.0,2.0,4.0,6.0,3.0,5.0,2.0,0.0,3,진남관 임란유물전시관,3,4.0,8142
1,30.0,6.0,4.0,2.0,3.0,5.0,5.0,6.0,6.0,3.0,4.0,3,나희도집 스물하나스물다섯 촬영지,2,3.0,1574
1,30.0,4.0,7.0,7.0,4.0,7.0,7.0,5.0,2.0,7.0,0.0,23,한국도로공사 전주수목원,1,4.0,9363
0,30.0,1.0,7.0,5.0,3.0,4.0,3.0,6.0,3.0,8.0,5.0,3,의좋은형제공원,1,5.0,7082
0,50.0,7.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,1.0,3,익산근대역사관,2,3.0,7290
1,50.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,6.0,3.0,5,충주댐전망대,1,3.0,8610
0,40.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,3.0,1.0,3.0,5,단양잔도길,7,5.0,1933
0,20.0,2.0,2.0,2.0,5.0,6.0,2.0,6.0,3.0,2.0,2.0,9,으능정이 문화의거리,4,4.0,7025
0,60.0,2.0,2.0,1.0,6.0,2.0,1.0,7.0,4.0,4.0,0.0,28,아미미술관,3,4.0,5585
0,60.0,6.0,6.0,7.0,4.0,4.0,6.0,5.0,2.0,1.0,1.0,9,백양사,1,4.0,3555
0,60.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,10.0,3.0,3,불갑사관광지,2,4.0,3909
0,30.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,7.0,3.0,1.0,2,마켓다원,4,3.0,2919
1,20.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,0.0,2,군산근대건축관,2,4.0,1233
1,30.0,2.0,4.0,3.0,1.0,5.0,5.0,6.0,6.0,1.0,1.0,8,이마트 군산점,4,5.0,7108
0,30.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,3,오목대,2,2.0,6303
1,30.0,1.0,7.0,1.0,1.0,1.0,2.0,7.0,7.0,2.0,3.0,6,만성리검은모래해변,1,5.0,2943
0,60.0,1.0,4.0,1.0,2.0,2.0,4.0,6.0,4.0,3.0,3.0,9,계룡산알밤,4,4.0,680
1,20.0,5.0,2.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,0.0,6,도룡마을,7,5.0,2341
1,30.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,6.0,2.0,1.0,8,롯데아울렛 부여점,4,4.0,2823
1,40.0,4.0,1.0,3.0,4.0,4.0,6.0,1.0,7.0,1.0,3.0,3,의림지,2,5.0,7060
0,20.0,1.0,4.0,1.0,6.0,6.0,3.0,5.0,4.0,2.0,2.0,11,순천만국가정원,6,5.0,5181
1,50.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,28,구천동어사길,1,5.0,1093
0,30.0,4.0,2.0,2.0,2.0,5.0,4.0,6.0,6.0,3.0,1.0,3,세병공원,1,5.0,4755
0,20.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,1.0,2,순천만습지,1,5.0,5186
1,20.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1.0,1.0,2,전북대학교 전주캠퍼스,7,5.0,7609
1,40.0,5.0,3.0,5.0,2.0,5.0,6.0,2.0,5.0,2.0,1.0,3,운일암반일암,1,4.0,6729
0,20.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,7.0,3.0,5.0,3,경기전,2,5.0,548
0,40.0,4.0,1.0,1.0,3.0,7.0,4.0,7.0,4.0,2.0,3.0,5,목포근대역사관 1관,2,4.0,3134
0,20.0,3.0,1.0,6.0,5.0,5.0,2.0,6.0,6.0,2.0,1.0,9,함평엑스포공원,6,4.0,9534
0,40.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,2.0,1.0,2.0,28,송광사,2,5.0,4961
1,20.0,7.0,5.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,1,둔산선사유적지,2,4.0,2563
0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,제민천,7,5.0,7740
0,50.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,1.0,5,광양윈드서핑아카데미(명당공원),1,5.0,953
0,60.0,4.0,2.0,4.0,2.0,4.0,4.0,7.0,5.0,3.0,3.0,2,NC백화점 중앙로역점,4,3.0,189
0,20.0,2.0,6.0,6.0,4.0,1.0,2.0,1.0,7.0,3.0,1.0,7,여수해상케이블카,6,2.0,6040
0,30.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,3,스타필드 안성,4,5.0,5257
0,60.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,21,전주한옥마을,7,5.0,7653
0,20.0,2.0,2.0,1.0,7.0,5.0,2.0,4.0,5.0,7.0,1.0,22,용궐산 하늘길,1,4.0,6577
0,50.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,6.0,2.0,1.0,3,무령왕릉,2,4.0,3196
0,50.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,3,광한루원,3,5.0,987
0,30.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,5,단양구경시장,4,5.0,1928
0,20.0,4.0,1.0,2.0,3.0,4.0,6.0,6.0,7.0,2.0,1.0,3,고소동벽화마을,7,4.0,745
1,20.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,2.0,0.0,1,웅천친수공원,1,5.0,6789
0,30.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,7.0,21,청풍호반케이블카 물태리역,6,5.0,8498
0,40.0,7.0,1.0,1.0,3.0,7.0,7.0,1.0,7.0,1.0,3.0,6,단양구경시장,4,4.0,1928
0,40.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,1.0,4.0,3,강경발효젓갈축제,8,4.0,330
0,40.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,5.0,1.0,3.0,21,의림지,1,5.0,7060
1,40.0,6.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,1.0,3,중앙시장상가,4,4.0,8070
0,30.0,2.0,6.0,1.0,5.0,7.0,5.0,7.0,6.0,7.0,0.0,3,쌍산재,2,2.0,5500
0,20.0,5.0,1.0,2.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,6,전남도립미술관,3,4.0,7594
0,30.0,7.0,4.0,2.0,7.0,7.0,7.0,1.0,5.0,3.0,1.0,3,꽃객프로젝트,1,5.0,1507
0,30.0,2.0,1.0,1.0,1.0,7.0,4.0,3.0,5.0,3.0,4.0,3,문경새재도립공원,1,5.0,3255
0,20.0,3.0,1.0,3.0,1.0,3.0,5.0,7.0,7.0,3.0,1.0,1,롯데아울렛 남악점,4,1.0,2821
1,20.0,2.0,1.0,7.0,7.0,1.0,4.0,6.0,1.0,3.0,1.0,6,전주한옥마을,7,4.0,7653
0,60.0,1.0,7.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,8,곡성섬진강기차마을,7,4.0,804
0,30.0,5.0,7.0,1.0,1.0,2.0,7.0,5.0,1.0,9.0,6.0,9,화순서유리 공룡발자국화석산지,2,4.0,9917
0,30.0,2.0,7.0,1.0,5.0,6.0,1.0,6.0,2.0,7.0,1.0,2,보성여관,2,5.0,3706
0,30.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,7.0,1.0,9,무주반딧불시장,4,4.0,3228
0,20.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0,1.0,6,롯데백화점 광주점,4,3.0,2766
0,40.0,4.0,7.0,1.0,1.0,7.0,4.0,5.0,7.0,3.0,3.0,22,문광저수지,7,5.0,3268
1,20.0,2.0,2.0,2.0,5.0,2.0,2.0,6.0,3.0,2.0,0.0,3,홍성홍주성지,2,5.0,9847
0,20.0,4.0,3.0,2.0,5.0,2.0,3.0,7.0,5.0,2.0,0.0,3,제민천,7,5.0,7740
1,30.0,6.0,1.0,2.0,2.0,6.0,6.0,5.0,1.0,9.0,2.0,2,자만벽화마을,7,4.0,7436
1,30.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,1.0,8,여주프리미엄아울렛 WEST,4,5.0,6062
0,20.0,5.0,1.0,2.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1,대전중앙시장,4,5.0,2171
1,30.0,3.0,6.0,2.0,7.0,6.0,5.0,2.0,7.0,10.0,0.0,28,불갑사관광지,2,5.0,3909
0,20.0,3.0,6.0,4.0,2.0,2.0,4.0,1.0,7.0,7.0,0.0,13,청풍랜드,6,5.0,8493
1,30.0,4.0,1.0,1.0,3.0,6.0,3.0,6.0,6.0,4.0,0.0,2,이마트 광주점,4,5.0,7106
1,40.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,7.0,4.0,24,이순신광장,4,5.0,7208
0,20.0,2.0,1.0,1.0,3.0,2.0,6.0,5.0,7.0,2.0,0.0,5,1913송정역시장,4,4.0,11
0,30.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,7.0,2.0,0.0,26,개심사,7,1.0,431
0,30.0,2.0,1.0,2.0,4.0,2.0,6.0,6.0,7.0,3.0,1.0,3,구드래조각공원,1,5.0,1034
0,20.0,4.0,1.0,1.0,3.0,4.0,3.0,6.0,6.0,3.0,2.0,4,전주한옥마을,7,5.0,7653
0,30.0,2.0,1.0,2.0,2.0,3.0,6.0,5.0,6.0,4.0,0.0,3,동국사,2,5.0,2418
1,20.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,2.0,0.0,1,순천문화의거리,4,5.0,5191
0,20.0,3.0,5.0,5.0,2.0,2.0,6.0,3.0,6.0,1.0,1.0,22,여수낭만포차거리,4,4.0,6013
0,20.0,3.0,1.0,2.0,6.0,5.0,3.0,6.0,6.0,2.0,0.0,2,필통게임랜드,6,4.0,9236
0,40.0,2.0,2.0,3.0,3.0,5.0,6.0,2.0,4.0,3.0,3.0,3,광한루원,3,5.0,987
1,40.0,2.0,4.0,1.0,6.0,4.0,4.0,2.0,7.0,3.0,3.0,9,국사봉,2,2.0,1208
1,20.0,4.0,2.0,2.0,2.0,6.0,2.0,2.0,6.0,3.0,1.0,3,테미오래,3,5.0,8911
1,60.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,6.0,8.0,3.0,3,단양패러마을,7,5.0,1938
0,20.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,6.0,1.0,1.0,5,단양구경시장,4,4.0,1928
1,40.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,7.0,0.0,3,후정해수욕장,1,5.0,10040
0,20.0,2.0,3.0,4.0,2.0,3.0,2.0,6.0,5.0,3.0,1.0,3,대청호,1,4.0,2191
0,30.0,4.0,2.0,2.0,6.0,5.0,1.0,4.0,7.0,1.0,3.0,3,이마트트레이더스 천안아산점,4,4.0,7191
0,20.0,4.0,1.0,1.0,3.0,4.0,4.0,2.0,6.0,2.0,3.0,26,서도역영상촬영장,2,4.0,4361
0,20.0,2.0,2.0,1.0,4.0,7.0,3.0,1.0,7.0,1.0,0.0,3,최참판댁,2,5.0,8542
1,20.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,1.0,6,한밭수목원,1,4.0,9452
0,20.0,2.0,2.0,1.0,6.0,4.0,1.0,6.0,5.0,1.0,1.0,1,전주한옥마을,7,5.0,7653
1,20.0,2.0,4.0,1.0,6.0,3.0,2.0,3.0,6.0,1.0,1.0,22,담양관방제림,7,4.0,1979
0,50.0,1.0,4.0,6.0,2.0,2.0,3.0,6.0,2.0,8.0,1.0,3,월영산 출렁다리,1,5.0,6890
1,30.0,4.0,4.0,6.0,2.0,3.0,5.0,3.0,6.0,1.0,1.0,24,덕주사,2,5.0,2295
0,30.0,4.0,7.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,6.0,21,내소사,2,4.0,1735
0,20.0,3.0,1.0,1.0,5.0,4.0,5.0,2.0,7.0,5.0,4.0,22,돌산공원,1,4.0,2394
0,30.0,5.0,2.0,4.0,1.0,4.0,2.0,7.0,4.0,1.0,0.0,6,이응노미술관,3,5.0,7222
1,20.0,4.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,3.0,1.0,3,천안종합운동장 유관순체육관,5,5.0,8324
1,30.0,6.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,22,이마트 제천점,4,4.0,7154
1,60.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,11.0,13,고창성당,2,4.0,775
0,40.0,2.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,6.0,23,괴산자연드림파크,5,5.0,1005
1,50.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,6.0,2.0,1.0,13,도담삼봉관광지,1,5.0,2324
0,30.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,7.0,3.0,2.0,21,송치마을,7,4.0,5015
1,30.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,4.0,1.0,0.0,3,신영시장,4,5.0,5409
0,40.0,2.0,2.0,6.0,4.0,4.0,6.0,6.0,6.0,8.0,3.0,3,마곡사,2,5.0,2873
0,30.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,3,궁남지,2,5.0,1265
1,20.0,1.0,7.0,1.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,5,롯데마트 당진점,4,5.0,2727
1,30.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,7.0,3.0,3,온달문화축제,8,4.0,6426
1,20.0,4.0,2.0,1.0,3.0,6.0,4.0,4.0,6.0,7.0,1.0,21,죽녹원,2,5.0,8006
0,60.0,4.0,7.0,4.0,1.0,4.0,4.0,7.0,1.0,1.0,5.0,2,송광사,2,4.0,4961
1,50.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,3,경기전,2,4.0,548
0,20.0,3.0,1.0,3.0,3.0,5.0,5.0,6.0,6.0,3.0,7.0,21,엑스포과학공원,6,5.0,5970
1,20.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,7.0,0.0,22,온빛자연휴양림,1,5.0,6429
0,30.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,6.0,5.0,3.0,8,춘장대해수욕장,1,4.0,8564
0,20.0,4.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,2.0,0.0,6,아쿠아플라넷 여수,6,5.0,5636
0,20.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,10.0,1.0,6,팔마실내체육관,5,5.0,9030
1,30.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,7.0,5.0,0.0,3,삼례성당,2,4.0,4154
1,30.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,8.0,0.0,3,은파호수공원 물빛다리,7,5.0,7034
0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3,유관순열사 생가,2,3.0,6947
1,20.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,6.0,1.0,0.0,9,돌산공원,1,5.0,2394
0,30.0,2.0,6.0,3.0,5.0,7.0,5.0,6.0,3.0,5.0,0.0,28,홍성전통시장,4,4.0,9845
1,20.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,4.0,1.0,22,성흥산 사랑나무,1,5.0,4738
0,30.0,4.0,6.0,4.0,2.0,4.0,6.0,7.0,6.0,3.0,1.0,2,핑크뮬리 하천생태공원,1,4.0,9238
0,20.0,7.0,1.0,2.0,6.0,6.0,4.0,1.0,7.0,3.0,4.0,27,이순신광장,2,3.0,7208
